CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
HX325003,06/30/2014 10:30:00 AM2014.06.30 at 10:30,080XX S HOUSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,422,7,14,1197933,1851995,41.748714,-87.55027
HX325022,06/30/2014 10:30:00 AM2014.06.30 at 10:30,072XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,735,17,08B,1164987,1856425,41.76163,-87.67087
HX325025,06/30/2014 08:00:00 AM2014.06.30 at 08:00,059XX W CORTLAND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,2531,29,26,1136179,1911874,41.914352,-87.77513
HX325044,06/30/2014 11:15:00 AM2014.06.30 at 11:15,065XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,321,20,08B,1182728,1861748,41.775845,-87.60568
HX325052,06/29/2014 11:30:00 PM2014.06.29 at 23:30,015XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1424,1,08B,1162829,1910094,41.90895,-87.67728
HX325076,06/30/2014 11:00:00 AM2014.06.30 at 11:00,067XX S INDIANA AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,322,20,08A,1178711,1860513,41.77255,-87.620445
HX325108,06/30/2014 10:30:00 AM2014.06.30 at 10:30,111XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,Y,531,9,08B,1178748,1831348,41.692513,-87.62119
HX325120,06/30/2014 12:00:00 PM2014.06.30 at 12:00,003XX S LOTUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1522,29,08B,1139910,1897580,41.87506,-87.76178
HX325132,06/30/2014 11:30:00 AM2014.06.30 at 11:30,028XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,1031,22,08B,1150218,1884625,41.839314,-87.724266
HX325222,06/30/2014 01:15:00 PM2014.06.30 at 13:15,077XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,621,17,08B,1173014,1853588,41.753674,-87.64153
HX325226,06/30/2014 01:00:00 PM2014.06.30 at 13:00,005XX W MELROSE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1925,44,08B,1172198,1921948,41.941277,-87.64251
HX325244,06/30/2014 12:00:00 PM2014.06.30 at 12:00,001XX N ASHLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,1224,27,26,1165684,1901223,41.88455,-87.66704
HX325248,06/28/2014 03:35:00 PM2014.06.28 at 15:35,007XX W 50TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,935,3,08B,0,0,0.0,0.0
HX325291,06/28/2014 09:00:00 PM2014.06.28 at 21:00,061XX N RAVENSWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,2413,40,08A,1163082,1940869,41.993393,-87.675476
HX325296,06/30/2014 01:46:00 PM2014.06.30 at 13:46,006XX S CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,Y,Y,1522,29,08B,1139196,1896424,41.8719,-87.76443
HX325332,06/30/2014 01:00:00 PM2014.06.30 at 13:00,072XX S WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,831,18,14,1157260,1856164,41.761074,-87.699196
HX325343,06/30/2014 02:45:00 PM2014.06.30 at 14:45,006XX W 61ST ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,711,16,08A,1172918,1864395,41.78333,-87.64156
HX325344,06/30/2014 02:30:00 PM2014.06.30 at 14:30,027XX W 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,825,15,08B,1158911,1862713,41.77901,-87.69297
HX325348,06/30/2014 02:30:00 PM2014.06.30 at 14:30,004XX W 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,621,17,08B,1174468,1855155,41.75794,-87.63616
HX325355,06/30/2014 02:45:00 PM2014.06.30 at 14:45,082XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,614,18,08B,1165493,1849979,41.74393,-87.6692
HX325359,06/30/2014 02:50:00 PM2014.06.30 at 14:50,065XX W SCHOOL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,1632,36,26,1131870,1921179,41.93996,-87.79075
HX325382,06/30/2014 02:00:00 PM2014.06.30 at 14:00,078XX S MARSHFIELD AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,N,Y,611,17,04B,1166752,1852464,41.750725,-87.66451
HX325445,06/30/2014 03:49:00 PM2014.06.30 at 15:49,057XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1511,29,08B,1137634,1904714,41.894676,-87.76996
HX325455,06/30/2014 03:55:00 PM2014.06.30 at 15:55,009XX W 53RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,N,Y,934,20,26,1170945,1869357,41.79699,-87.64866
HX325505,06/30/2014 04:25:00 PM2014.06.30 at 16:25,077XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,621,17,08B,1173276,1853286,41.75284,-87.64058
HX325511,06/30/2014 04:10:00 PM2014.06.30 at 16:10,006XX E 103RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,512,9,08B,1182135,1836425,41.706367,-87.608635
HX325535,06/29/2014 09:00:00 PM2014.06.29 at 21:00,038XX W WELLINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2523,30,08B,1150420,1919711,41.935593,-87.72261
HX325539,06/30/2014 04:57:00 PM2014.06.30 at 16:57,066XX S UNIVERSITY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,321,5,08B,0,0,0.0,0.0
HX325566,06/30/2014 12:00:00 AM2014.06.30 at 00:00,074XX S COLES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,334,7,08B,1195341,1856488,41.76111,-87.559616
HX325576,06/28/2014 10:30:00 AM2014.06.28 at 10:30,0000X W RANDOLPH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESTAURANT,N,Y,111,42,26,1175995,1901322,41.884594,-87.62917
HX325578,06/30/2014 03:00:00 PM2014.06.30 at 15:00,067XX N CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,2432,49,08B,1163822,1944586,42.003574,-87.67265
HX325586,06/30/2014 02:00:00 PM2014.06.30 at 14:00,001XX N LA CROSSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1532,28,08B,1143982,1900590,41.883244,-87.74675
HX325614,06/28/2014 07:20:00 PM2014.06.28 at 19:20,036XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,912,11,08B,1164241,1880589,41.827957,-87.67292
HX325629,06/30/2014 05:00:00 AM2014.06.30 at 05:00,048XX S DR MARTIN LUTHER KING JR DR,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,N,Y,224,3,14,1179641,1872848,41.806374,-87.61666
HX325643,06/30/2014 05:51:00 PM2014.06.30 at 17:51,014XX S KARLOV AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,Y,Y,1011,24,04B,1149330,1892574,41.861145,-87.72732
HX325651,06/30/2014 03:00:00 PM2014.06.30 at 15:00,076XX S PHILLIPS AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,421,7,08A,1193904,1854525,41.755756,-87.56495
HX325652,06/30/2014 05:50:00 PM2014.06.30 at 17:50,039XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,Y,Y,1132,24,08B,1150264,1897776,41.8754,-87.723755
HX325657,06/30/2014 03:03:00 PM2014.06.30 at 15:03,069XX S CORNELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,332,5,26,1188596,1859079,41.768383,-87.58426
HX325675,06/30/2014 06:30:00 PM2014.06.30 at 18:30,011XX N CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1211,26,08B,1157554,1907667,41.902397,-87.696724
HX325679,06/30/2014 06:30:00 PM2014.06.30 at 18:30,049XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1533,28,08B,1143346,1899165,41.879345,-87.74912
HX325686,06/30/2014 05:00:00 PM2014.06.30 at 17:00,042XX W FIFTH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,1132,24,08A,1147994,1896159,41.87101,-87.73213
HX325688,06/30/2014 05:30:00 PM2014.06.30 at 17:30,007XX E 60TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,313,20,08A,1182232,1865351,41.785744,-87.60739
HX325709,06/30/2014 06:54:00 PM2014.06.30 at 18:54,008XX E 89TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,633,8,08B,1183328,1845772,41.73199,-87.60398
HX325734,06/30/2014 06:15:00 PM2014.06.30 at 18:15,009XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,Y,Y,1232,2,08B,1170404,1898880,41.878014,-87.64978
HX325745,06/30/2014 07:00:00 PM2014.06.30 at 19:00,068XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,725,17,08B,1165901,1859298,41.769497,-87.667435
HX325750,06/30/2014 07:30:00 PM2014.06.30 at 19:30,076XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2422,49,08B,1165467,1950970,42.021057,-87.66642
HX325752,06/30/2014 07:10:00 PM2014.06.30 at 19:10,060XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,825,15,08B,1160694,1864732,41.784515,-87.68638
HX325757,06/30/2014 02:00:00 PM2014.06.30 at 14:00,016XX W 93RD ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,2221,21,08A,1166827,1843062,41.724922,-87.664505
HX325761,06/30/2014 05:30:00 PM2014.06.30 at 17:30,066XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,N,Y,726,15,14,1164136,1860491,41.772808,-87.673874
HX325764,06/30/2014 07:09:00 PM2014.06.30 at 19:09,044XX W WALTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,1111,37,08B,1146746,1905921,41.89782,-87.736465
HX325778,06/30/2014 07:30:00 PM2014.06.30 at 19:30,110XX S VERNON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,Y,513,9,05,1181239,1832032,41.694336,-87.61205
HX325797,06/30/2014 07:25:00 PM2014.06.30 at 19:25,080XX S COLES AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,N,Y,422,7,04B,1198264,1852014,41.74876,-87.54906
HX325829,06/30/2014 07:30:00 PM2014.06.30 at 19:30,063XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,TAXICAB,N,Y,725,16,08B,1168037,1862909,41.779358,-87.65951
HX325835,06/30/2014 08:12:00 PM2014.06.30 at 20:12,064XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),N,Y,823,15,08B,1156530,1861939,41.776936,-87.70171
HX325838,06/30/2014 08:18:00 PM2014.06.30 at 20:18,040XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1132,24,08B,1149701,1896183,41.87104,-87.72587
HX325839,06/30/2014 08:06:00 AM2014.06.30 at 08:06,024XX S KEDZIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,N,Y,1033,24,26,1155461,1887324,41.84662,-87.704956
HX325846,06/29/2014 05:00:00 AM2014.06.29 at 05:00,042XX W 25TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,1013,22,08B,1148467,1887087,41.846104,-87.73063
HX325855,06/30/2014 08:30:00 PM2014.06.30 at 20:30,077XX S SANGAMON ST,0460,BATTERY,SIMPLE,APARTMENT,N,Y,621,17,08B,1171351,1853712,41.754047,-87.64762
HX325862,06/30/2014 08:00:00 PM2014.06.30 at 20:00,045XX W WASHINGTON BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,N,Y,1113,28,04A,1146147,1900071,41.88178,-87.738815
HX325892,06/30/2014 08:45:00 PM2014.06.30 at 20:45,029XX W 63RD ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,N,Y,823,15,04A,1157941,1862767,41.77918,-87.696526
HX325896,06/30/2014 09:15:00 PM2014.06.30 at 21:15,021XX N KILBOURN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,2522,31,14,1145994,1913975,41.919937,-87.73902
HX325898,06/30/2014 09:10:00 PM2014.06.30 at 21:10,074XX S CALUMET AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,Y,Y,323,6,04A,1179733,1855461,41.75866,-87.61685
HX325916,06/30/2014 08:45:00 PM2014.06.30 at 20:45,031XX E 131ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,433,10,08B,1199038,1818664,41.657223,-87.54733
HX325922,06/29/2014 10:30:00 PM2014.06.29 at 22:30,023XX W 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,835,18,08B,1162073,1850927,41.746605,-87.6817
HX325928,06/30/2014 09:51:00 PM2014.06.30 at 21:51,018XX N ST LOUIS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,1422,26,26,1153071,1911844,41.91395,-87.71307
HX325930,06/30/2014 09:30:00 PM2014.06.30 at 21:30,019XX S SAWYER AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1022,24,08A,1154959,1890438,41.85517,-87.70671
HX325932,06/30/2014 09:40:00 PM2014.06.30 at 21:40,045XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,922,14,14,1157087,1874411,41.81115,-87.69934
HX325938,06/30/2014 09:57:00 PM2014.06.30 at 21:57,068XX S RIDGELAND AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,Y,332,5,06,1189003,1860109,41.7712,-87.58273
HX325962,06/30/2014 01:00:00 AM2014.06.30 at 01:00,024XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1033,12,08B,1156462,1887384,41.846764,-87.70128
HX325963,06/30/2014 10:45:00 PM2014.06.30 at 22:45,004XX E 33RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,211,4,08B,1179470,1883190,41.83476,-87.616974
HX325981,06/30/2014 10:22:00 PM2014.06.30 at 22:22,076XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,621,17,08B,1171348,1853844,41.75441,-87.64763
HX325999,06/30/2014 11:18:00 PM2014.06.30 at 23:18,049XX W BLOOMINGDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2533,37,08B,1142985,1911470,41.91312,-87.75014
HX326009,06/30/2014 11:37:00 PM2014.06.30 at 23:37,050XX W HURON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,Y,Y,1531,28,14,1142794,1904220,41.893227,-87.75102
HX326012,06/30/2014 11:11:00 PM2014.06.30 at 23:11,030XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1034,25,08B,1160817,1884652,41.839176,-87.68537
HX326014,06/30/2014 11:04:00 PM2014.06.30 at 23:04,044XX S WELLS ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,Y,Y,925,3,04B,1175402,1875304,41.81321,-87.63213
HX326023,06/30/2014 11:30:00 PM2014.06.30 at 23:30,099XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,2232,34,08B,1173686,1838868,41.713264,-87.6395
HX326025,07/01/2014 12:05:00 AM2014.07.01 at 00:05,029XX S FEDERAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,Y,Y,133,3,08B,1176014,1885807,41.84202,-87.62957
HX326034,06/30/2014 09:00:00 PM2014.06.30 at 21:00,046XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1914,46,08B,1168441,1931105,41.966484,-87.65605
HX326043,06/30/2014 11:30:00 PM2014.06.30 at 23:30,008XX W 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,733,6,08B,1172017,1857818,41.7653,-87.645065
HX326055,07/01/2014 12:30:00 AM2014.07.01 at 00:30,089XX S RACINE AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,Y,Y,2222,21,08A,1169929,1845574,41.731747,-87.65307
HX326057,07/01/2014 01:40:00 AM2014.07.01 at 01:40,010XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1121,27,08B,1152887,1906838,41.90022,-87.71388
HX326063,06/30/2014 11:50:00 PM2014.06.30 at 23:50,062XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,313,20,08A,1182598,1863733,41.781296,-87.606094
HX326069,07/01/2014 01:30:00 AM2014.07.01 at 01:30,072XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,Y,Y,733,17,08B,1171844,1857043,41.76318,-87.64572
HX326071,07/01/2014 01:50:00 AM2014.07.01 at 01:50,034XX W 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,834,18,08B,1154558,1851935,41.749523,-87.70921
HX326079,07/01/2014 02:20:00 AM2014.07.01 at 02:20,062XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,823,15,08B,1158407,1863283,41.780586,-87.6948
HX326082,07/01/2014 02:35:00 AM2014.07.01 at 02:35,101XX S LAFAYETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,511,9,14,1177750,1837806,41.71026,-87.62466
HX326087,07/01/2014 01:50:00 AM2014.07.01 at 01:50,031XX N ST LOUIS AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,Y,Y,1412,35,04A,1152471,1920625,41.938057,-87.71505
HX326090,07/01/2014 02:28:00 AM2014.07.01 at 02:28,014XX N LINDER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2532,37,08B,1139456,1908914,41.90617,-87.76317
HX326094,06/30/2014 09:00:00 PM2014.06.30 at 21:00,048XX W ST PAUL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2533,37,08B,1143402,1911228,41.912445,-87.74861
HX326106,07/01/2014 04:29:00 AM2014.07.01 at 04:29,018XX W 21ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1234,25,08B,1164286,1889807,41.85325,-87.6725
HX326114,07/01/2014 04:26:00 AM2014.07.01 at 04:26,043XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,222,4,08B,1183617,1876236,41.81558,-87.601974
HX326123,07/01/2014 05:30:00 AM2014.07.01 at 05:30,039XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,N,Y,213,3,08B,1177848,1879097,41.823563,-87.62305
HX326132,07/01/2014 06:05:00 AM2014.07.01 at 06:05,066XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,831,15,08B,1158817,1860413,41.7727,-87.693375
HX326133,07/01/2014 03:00:00 AM2014.07.01 at 03:00,101XX S VERNON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,Y,Y,511,9,14,1180988,1838028,41.710793,-87.61279
HX326140,07/01/2014 06:45:00 AM2014.07.01 at 06:45,009XX N MENARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1511,29,08B,1137566,1905581,41.897057,-87.77019
HX326167,07/01/2014 07:30:00 AM2014.07.01 at 07:30,018XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),N,Y,1014,24,08B,1150735,1890555,41.85558,-87.72221
HX326170,07/01/2014 02:00:00 AM2014.07.01 at 02:00,058XX W HIGGINS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,1622,45,26,1136325,1932867,41.971954,-87.77409
HX326186,07/01/2014 07:30:00 AM2014.07.01 at 07:30,116XX S RACINE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,524,34,08A,1170377,1827685,41.682648,-87.65195
HX326190,07/01/2014 07:00:00 AM2014.07.01 at 07:00,048XX W NEWPORT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,Y,Y,1634,38,26,1143432,1922538,41.94348,-87.74822
HX326197,06/30/2014 06:30:00 AM2014.06.30 at 06:30,050XX W FULTON ST,0560,ASSAULT,SIMPLE,STREET,N,Y,1532,28,08A,1142908,1901517,41.885807,-87.75067
HX326201,07/01/2014 08:15:00 AM2014.07.01 at 08:15,078XX S HONORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,611,17,14,1165428,1852505,41.750866,-87.669365
HX326220,07/01/2014 08:44:00 AM2014.07.01 at 08:44,050XX W HURON ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,1531,28,08A,1142794,1904220,41.893227,-87.75102
HX326277,07/01/2014 09:20:00 AM2014.07.01 at 09:20,026XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1033,12,08B,1158082,1886563,41.844475,-87.69536
HX326298,07/01/2014 09:30:00 AM2014.07.01 at 09:30,031XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,Y,912,11,08B,1166222,1883699,41.83645,-87.665565
HX326302,07/01/2014 09:40:00 AM2014.07.01 at 09:40,065XX S EVANS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,321,20,06,1182381,1861903,41.776276,-87.60695
HX326318,07/01/2014 09:00:00 AM2014.07.01 at 09:00,016XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1021,24,08B,1152682,1891573,41.858334,-87.71504
HX326330,07/01/2014 10:04:00 AM2014.07.01 at 10:04,003XX W 65TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,N,Y,722,20,04A,1175386,1861906,41.776443,-87.63259
HX326375,06/30/2014 03:53:00 PM2014.06.30 at 15:53,089XX S EMERALD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,N,Y,2223,21,26,1172841,1845369,41.73112,-87.64241
HX326383,07/01/2014 10:20:00 AM2014.07.01 at 10:20,014XX N SEDGWICK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1821,27,08B,1173337,1910187,41.908978,-87.63867
HX326388,07/01/2014 10:40:00 AM2014.07.01 at 10:40,030XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,824,14,08B,1157267,1865404,41.78643,-87.69892
HX326405,07/01/2014 10:50:00 AM2014.07.01 at 10:50,067XX S SANGAMON ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,Y,Y,723,17,04B,1171178,1860157,41.77174,-87.64807
HX326424,07/01/2014 11:00:00 AM2014.07.01 at 11:00,036XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1011,24,08B,1152449,1893257,41.862957,-87.71585
HX326440,07/01/2014 10:44:00 AM2014.07.01 at 10:44,012XX W PRATT BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,2432,49,08B,1166358,1945267,42.00539,-87.6633
HX326443,07/01/2014 11:15:00 AM2014.07.01 at 11:15,073XX S SANGAMON ST,0460,BATTERY,SIMPLE,APARTMENT,N,Y,733,17,08B,1171209,1856032,41.760418,-87.64808
HX326463,07/01/2014 10:50:00 AM2014.07.01 at 10:50,057XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2022,48,08B,1168645,1938124,41.98574,-87.6551
HX326480,06/30/2014 02:00:00 PM2014.06.30 at 14:00,014XX N TALMAN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,N,Y,1423,26,04B,1158442,1909530,41.907494,-87.693405
HX326493,07/01/2014 09:05:00 AM2014.07.01 at 09:05,062XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,311,20,26,1179958,1863503,41.780724,-87.61578
HX326500,07/01/2014 11:30:00 AM2014.07.01 at 11:30,002XX W 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,N,Y,915,3,08B,1175122,1879688,41.825245,-87.633026
HX326544,06/30/2014 04:00:00 PM2014.06.30 at 16:00,113XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,531,9,08B,1179899,1829711,41.687996,-87.61703
HX326545,07/01/2014 12:20:00 PM2014.07.01 at 12:20,013XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1022,24,08B,1155887,1893540,41.863667,-87.703224
HX326546,07/01/2014 11:45:00 AM2014.07.01 at 11:45,082XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,Y,631,8,06,1183306,1850264,41.744316,-87.60392
HX326563,07/01/2014 12:30:00 PM2014.07.01 at 12:30,114XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2234,34,08B,1170675,1828747,41.685555,-87.650826
